text,stemmed
1 jam mendaki awaljejak berbatu basah indahlicin basahlebih baik pergi musim kemarau air hujan mengubah tanah menjadi coklat,1 jam daki awaljejak batu basah indahlicin basahlebih baik pergi musim kemarau air hujan ubah tanah jadi coklat
dan istri mengendarai mobil ke danau suci jalan-jalan cipatat kondisi baik hanya beberapa lubang sanasini parkir mobil danau suci dikenai biaya rp 30000 pasti merupakan tempat parkir mobil paling mahal indonesia danau berjarak 30 menit berjalan kaki tempat parkir kecewa perjalanan namun bagian terbaik perjalanan adalah perjalanan pemandangannya sangat menakjubkan beberapa tempat,dan istri kendara mobil ke danau suci jalan cipatat kondisi baik hanya beberapa lubang sanasini parkir mobil danau suci kena biaya rp 30000 pasti rupa tempat parkir mobil paling mahal indonesia danau jarak 30 menit jalan kaki tempat parkir kecewa jalan namun bagi baik jalan adalah jalan pandang sangat takjub beberapa tempat
tempat mancing benteur genggehek hampala terbaik disini,tempat mancing benteur genggehek hampala baik sini
benarbenar atas,benarbenar atas
tempat bintang 5 menyukai petualangan bukan seorang petualang sarankan pergi siniada banyak jalan-jalan bisa anda jalani pertama adalah 2 km 1 jam berjalan lereng curam kedua berjarak 35 km tidak terlalu curam menantanglompat tebing setinggi 12m memang sangat menyenangkan pastikan menyewa rompi pengaman anda bukan perenang baikingat keselamatan datang pertamabiaya masuk 10000orang mobil 20000 sewa rompi kolam pertama mereka mengenakan biaya lebih banyak danau sucitidak heran merepotkan jadi biayanya masuk akal jan 2018 warung makan murah mengingat seberapa jauh mereka telah berjalan,tempat bintang 5 suka tualang bukan orang tualang saran pergi siniada banyak jalan bisa anda jalan pertama adalah 2 km 1 jam jalan lereng curam dua jarak 35 km tidak terlalu curam menantanglompat tebing setinggi 12m memang sangat senang pasti sewa rompi kam anda bukan renang baikingat selamat datang pertamabiaya masuk 10000orang mobil 20000 sewa rompi kolam pertama mereka kena biaya lebih banyak danau sucitidak heran repot jadi biaya masuk akal jan 2018 warung makan murah ingat berapa jauh mereka telah jalan
jalannya terjal mudah,jalan terjal mudah
trek menuju lokasi sangat menantang bisa berlatih mendaki gunung,trek tuju lokasi sangat tantang bisa latih daki gunung
sangat bagus,sangat bagus
tempat indah hatihati bebatuan terkadang jatuh akan melihat zona bahaya dibatasi penghalang bergaris,tempat indah hatihati bebatuan terkadang jatuh akan lihat zona bahaya batas halang gar
ingin melihat keindahan peringatan heuleut musim kemarau air hijau baik lelah,ingin lihat indah ingat heuleut musim kemarau air hijau baik lelah
berjalan 2 km menuruni bukit kembali menanjak,jalan 2 km turun bukit kembali tanjak
bahasa indonesia indah,bahasa indonesia indah
sungguh petualang mencari keindahan tersembunyi balik debu pembangunan plta,sungguh tualang cari indah sembunyi balik debu bangun plta
musim hujan sanghyang heuleut bagus min,musim hujan sanghyang heuleut bagus min
memasukinya harus berjalan kaki 1 jam tempat parkir persiapkan diri,masuk harus jalan kaki 1 jam tempat parkir siap diri
petualangan nyata,tualang nyata
tempat penghafal al quran pengusaha,tempat hafal al quran usaha
menarik airnya hijau dingin,tarik air hijau dingin
keren abis,keren abis
mendaki taman bermain alam berenang sungai alami melompat air atas batu,daki taman main alam renang sungai alami lompat air atas batu
air cukup asli kiruh,air cukup asli kiruh
anda perlu sedikit mendaki berakhir danau selama sehari,anda perlu sedikit daki akhir danau lama hari
tempat bagus wisata alam murah menguji adrenalin,tempat bagus wisata alam murah uji adrenalin
makanan 4internet 0lingkungan 5menyenangkan 5,makan 4internet 0lingkungan 5menyenangkan 5
ingin bermain seseorang euytapi kuweh,ingin main orang euytapi weh
luar biasa,luar biasa
benarbenar melompat tebing sini,benarbenar lompat tebing sini
memasuki,pasuk
muantappppp,muantappppp
tempat bagus melacak berenang,tempat bagus lacak renang
merdeka sanghyang heuleut,merdeka sanghyang heuleut
perjalanan menuju sanghyang huleut,jalan tuju sanghyang huleut
menenangkan pikiran,tenang pikir
2 bulan lalu,2 bulan lalu
buruk,buruk
indah tenang sejuk,indah tenang sejuk
besar cantik,besar cantik
mau sini,mau sini
dingin,dingin
danau bagus,danau bagus
terbaik,baik
mudah diakses,mudah akses
surga tersembunyi,surga sembunyi
seujuuk,seujuuk
keren pi san,keren pi san
eksotik,eksotik
oke,oke
tempat bagus,tempat bagus
pendakian petualangan,daki tualang
temanteman,temanteman
tempat indah dikunjungi,tempat indah kunjung
aku kesini,aku kesini
sanghiang heuleut,sanghiang heuleut
alam menyala,alam nyala
alam menakjubkan,alam takjub
destinasi bagus,destinasi bagus
tempat bagus dikunjungi,tempat bagus kunjung
keeeeeenn,keeeeeenn
adalah tempat luar biasa,adalah tempat luar biasa
tempat kenangan,tempat kenang
cadassss,cadassss
cari sekali ,cari sekali
surga tersembunyi,surga sembunyi
tampan,tampan
subhanallah,subhanallah
tanjung nikreuhna,tanjung nikreuhna
bagus bagus bagus,bagus bagus bagus
panas,panas
harta terpendam,harta pendam
cakeppp,cakeppp
indaaaaaahhhh,indaaaaaahhhh
enak datang tepat hari biasa jadi lebih sepi tiket lebih murah semua tiket tukar voucher makan souvenir dibilang masuk sini gratis tempat bersih bagus pemandian air panas air terjun kedua cukup kotor ada sampah aliran air diatas di sini banyak monyet liar tidak agresif manusia,enak datang tepat hari biasa jadi lebih sepi tiket lebih murah semua tiket tukar voucher makan souvenir bilang masuk sini gratis tempat bersih bagus mandi air panas air terjun dua cukup kotor ada sampah alir air atas di sini banyak monyet liar tidak agresif manusia
curug maribaya terletak dalam lokasi wisata maribaya natural springs resortair terjunnya terlalu tinggi airnya tidak terlalu jernih alirannya cukup derassebenarnya penataan pengelola cukup baik tinggal penyempurnaan perawatannya,curug maribaya letak dalam lokasi wisata maribaya natural springs resortair terjun terlalu tinggi air tidak terlalu jernih alir cukup derassebenarnya tata kelola cukup baik tinggal sempurna awat
curug maribaya posisinya berdekatan penginapan maribaya jadi wisata air terjun maribaya sekalian langsung penginapan maribaya akses jalan-jalan ke sini mudah akses harga tiket murah parkiran terbilang cukup murah mobil motor nyaman,curug maribaya posisi dekat inap maribaya jadi wisata air terjun maribaya sekali langsung inap maribaya akses jalan ke sini mudah akses harga tiket murah parkir bilang cukup murah mobil motor nyaman
curug maribaya berlokasi taman hutan raya djuanda lembang air terjun maribaya merupakan wisata alam menawarkan pemandangan indah hutan alam masih asri cuaca dingin menjadi salah satu keunggulan kawasan wisata air terjun maribayatidak wisata air terjun objek utama pengunjung saja menikmati wisata lainnya pemandian air panas permainan anakanak itu pengunjung berkeliling area taman hutan raya menikmati pemandangan,curug maribaya lokasi taman hutan raya djuanda lembang air terjun maribaya rupa wisata alam tawar pandang indah hutan alam masih asri cuaca dingin jadi salah satu unggul kawasan wisata air terjun maribayatidak wisata air terjun objek utama unjung saja nikmat wisata lain mandi air panas main anakanak itu unjung keliling area taman hutan raya nikmat pandang
curug maribaya semenjak pandemic covid19 ditutup pengunjung ini pengunjung dilarang langsung bermain air pengunjung sekitaran air terjun menikmati pemandangan hidanganbyang beli di warungwarung sekitardi sini warung menyediakan tikar bisa memilih langsung tempat kita inginkan menikmati pemandanganhanya sangat sayang sungainya air terjunnya kotor airnya bau entah mana sampah berasal pasti atas hulu sangat mengganggu menyedihkan mohon semuanya jaga sumber air kita pilah membuang sampah sesuai aturannya dan gunakanlah akal membuang sampah,curug maribaya semenjak pandemic covid19 tutup unjung ini unjung larang langsung main air unjung sekitar air terjun nikmat pandang hidanganbyang beli di warungwarung sekitardi sini warung sedia tikar bisa pilih langsung tempat kita ingin nikmat pemandanganhanya sangat sayang sungai air terjun kotor air bau entah mana sampah asal pasti atas hulu sangat ganggu sedih mohon semua jaga sumber air kita pilah buang sampah sesuai atur dan guna akal buang sampah
tempatnya bagus banyak tempat foto bisa dipaketerakhir sini waktu jaman kuliah 7tahun lalu sekarang banyak berubah beberapa tempat dikomersilkan kalau foto bayar berhubung pandemi dibatasi 30 tempat foto gratis hehe jarang orangtiket masuk 35 ribu rupiah per orang hari kerja 45 ribu rupiah per orang weekendtapi kbtln tepat hari datang promo voucher senilai harga tiket bisa ditukar beli makan siang jadi makanan kita beli dapat diskon seharga tiket lumayanmakanannya enak over semua tempat bagus relaks jalan-jalan kaki pepohonan,tempat bagus banyak tempat foto bisa dipaketerakhir sini waktu jaman kuliah 7tahun lalu sekarang banyak ubah beberapa tempat dikomersilkan kalau foto bayar hubung pandemi batas 30 tempat foto gratis hehe jarang orangtiket masuk 35 ribu rupiah per orang hari kerja 45 ribu rupiah per orang weekendtapi kbtln tepat hari datang promo voucher nila harga tiket bisa tukar beli makan siang jadi makan kita beli dapat diskon harga tiket lumayanmakanannya enak over semua tempat bagus relaks jalan kaki pohon
bagus sangat air terjunnya kotooor banyak sampah berbusa sepertinya tercemar sayang sekali jaga lingkungan alam gais kalau jalan-jalan kaki capai sangat pos dago kurleb 5km kalau langsung ke arah lembang 1 km jalannya,bagus sangat air terjun kotooor banyak sampah busa seperti cemar sayang sekali jaga lingkung alam gais kalau jalan kaki capai sangat pos dago kurleb 5km kalau langsung ke arah lembang 1 km jalan
tempatnya kurang terawat yamungkin perlu diperbaiki seperti tempat istirahatnyabuat jalan-jalan menuju air terjun lumyan jauhmedannya cocok yang suka bertualang cari oksigen bersih,tempat kurang awat yamungkin perlu baik seperti tempat istirahatnyabuat jalan tuju air terjun lumyan jauhmedannya cocok yang suka tualang cari oksigen bersih
kalau nyari suasana teduh asri tenang bandung lokasi cocok dikunjungi solo berpergian nyaman lho kalau sini air terjunnya pendek deres sekali masuk lokasi jangan tersesat sebab luas sekali aduh siapsiap naik turun tangga bawa makanan ringan minuman takutnya capai kan tenang banyak tempat duduk walaupun tepat rameramenya jangan membuang sampah sembarangan traveler,kalau nyari suasana teduh asri tenang bandung lokasi cocok kunjung solo pergi nyaman lho kalau sini air terjun pendek deres sekali masuk lokasi jangan sesat sebab luas sekali aduh siapsiap naik turun tangga bawa makan ringan minum takut capai kan tenang banyak tempat duduk walaupun tepat rameramenya jangan buang sampah sembarang traveler
tempatnya bersih rapi sayang akses jalan-jalan rusak,tempat bersih rapi sayang akses jalan rusak
tempat cukup luas pemandian air panas nya bayar 90000 tempat memberi makan hewan sedikit jauh jalanan akses bus bisa masuk disediakan mobil khusus anak kecil banyak bermain untuk dewasa sungguh membosankan tempat foto dikit,tempat cukup luas mandi air panas nya bayar 90000 tempat beri makan hewan sedikit jauh jalan akses bus bisa masuk sedia mobil khusus anak kecil banyak main untuk dewasa sungguh bosan tempat foto dikit
pertama bayar 35 tahu kalau harga hari kerja sama beda tepat aku tempat hari libur bisa dituker air mineral pie kalau tempat foto gitu-gitu sihh tempat makan lumayanlah banyak accoustuc beberapa tempat kalau foto bayar kalau berenang bayar lagi apalagi private pool 90rborg nya air terjunnya bagus hanya sayang airnya kotor banyak sampah ada mini kebun binatang tempatnya terlalu luas sihh pelayannya ramah hingga ramah pada seragaman lucuu tepat tempat lagi direnov sihh sepertinya ditambah tempat swafoto tempat parkir tiket jalan-jalan jauhhh menurut akusih terlalu luas,pertama bayar 35 tahu kalau harga hari kerja sama beda tepat aku tempat hari libur bisa dituker air mineral pie kalau tempat foto gitu-gitu sihh tempat makan lumayan banyak accoustuc beberapa tempat kalau foto bayar kalau renang bayar lagi apalagi private pool 90rborg nya air terjun bagus hanya sayang air kotor banyak sampah ada mini kebun binatang tempat terlalu luas sihh layan ramah hingga ramah pada seragam lucuu tepat tempat lagi direnov sihh seperti tambah tempat swafoto tempat parkir tiket jalan jauhhh turut akusih terlalu luas
pertama kali tempat kesannya sepi mungkin saya kepagian jam 9 jadi berdua sama suami sana serasa milik berdua alhamdulillah harga tiket terjangkau untuk tempat foto menurutku kurang banyak jadi foto foto bagus sedikit gitu kalau sana ramai pengunjung foto air terjunnya antrinya lamapas aku tempat sedang perbaikan halaman kantin nyoba makan di sana tepat sudah sarapan sepertinya kualitas makanannya standar bonus pie susu didapat juga rasanya biasa jadi tiket masuk seharga 25 ribu rupiah tepat hari biasa dibonusin pie susu,pertama kali tempat kesan sepi mungkin saya pagi jam 9 jadi dua sama suami sana serasa milik dua alhamdulillah harga tiket jangkau untuk tempat foto turut kurang banyak jadi foto foto bagus sedikit gitu kalau sana ramai unjung foto air terjun antri lamapas aku tempat sedang baik halaman kantin nyoba makan di sana tepat sudah sarap seperti kualitas makan standar bonus pie susu dapat juga rasa biasa jadi tiket masuk harga 25 ribu rupiah tepat hari biasa dibonusin pie susu
tempat nyaman melihat lihat pemandangan walaupun terbatas tempatnya tidak luas tetap baik pemandian air hangatnya air terjunnya mini zoonya permainannya untuk dewasa anak sayang air terjunnya banyak sampah mungkin pengelola setempat lebih memperhatikan,tempat nyaman lihat lihat pandang walaupun batas tempat tidak luas tetap baik mandi air hangat air terjun mini zoonya main untuk dewasa anak sayang air terjun banyak sampah mungkin kelola tempat lebih perhati
skrg tempat ni cocok sangat km ingin makan menikmati suasana alam di mana pemandangan nya baik banget,skrg tempat ni cocok sangat km ingin makan nikmat suasana alam di mana pandang nya baik banget
tempat jauh yang diharapkan tempat kurang terawat sungainya kotor,tempat jauh yang harap tempat kurang awat sungai kotor
subhanalloh percikan air air terjun membuat sejuk alam sejuk pepohonannya rindang membuat betah berlama lama disinitiket masuk 35kmemang sih sepandan keindahan alam penataan tempatnya banyak tempat  swafoto berkumpul keluarga,subhanalloh percik air air terjun buat sejuk alam sejuk pohon rindang buat betah lama lama disinitiket masuk 35kmemang sih pandan indah alam tata tempat banyak tempat swafoto kumpul keluarga
curugnya aliran sungai mengalir bawah sayangnya banyak sampah berserakan bawah sungai mungkin hulu warga membuang sampah selama dijalan hampir menemukan sampah bersih cuytiket 12 ribu rupiah dari tunjangan hari raya juanda kalau dari maribaya tau,curugnya alir sungai alir bawah sayang banyak sampah sera bawah sungai mungkin hulu warga buang sampah lama jalan hampir temu sampah bersih cuytiket 12 ribu rupiah dari tunjang hari raya juanda kalau dari maribaya tau
wahhh senang di tempat namun kurang kerawat pdhl alamnya bagus,wahhh senang di tempat namun kurang kerawat pdhl alam bagus
ibarat kata kalau maribaya nih semacam coban coban gitu deh kalau malangdan lebih modernjadi kalau masuk berasa dibuat terpana saking kerennya pemandangan sana tidak sekali abis setiap tempat nya selalu nuansa beda tetap kerentiga kata tempat alami modern unikbanyak yang membuat aku selalu ke sini foto foto,ibarat kata kalau maribaya nih macam coban coban gitu deh kalau malangdan lebih modernjadi kalau masuk asa buat terpana saking keren pandang sana tidak sekali abis tiap tempat nya selalu nuansa beda tetap kerentiga kata tempat alami modern unikbanyak yang buat aku selalu ke sini foto foto
tempat wajib dikunjungi liburan bandung udaranya sejuk pemandangan indah dikelilingi pegununganbukit ditumbuhi tanaman khas pegunungan air mengalir air terjun masih derastapi dari aliran anak sungai nampaknya mulai terjadi pencemaran limbah deterjen perlu penanganan masyarakat pemerintah daerah keseluruhan tempat bagus kunjungan wisata,tempat wajib kunjung libur bandung udara sejuk pandang indah keliling pegununganbukit tumbuh tanam khas gunung air alir air terjun masih derastapi dari alir anak sungai nampaknya mulai jadi cemar limbah deterjen perlu tangan masyarakat perintah daerah seluruh tempat bagus kunjung wisata
akses masuk sana mobil bus cukup ekstrem turunantanjakan tajam jalan-jalan sempit dua bus rekomen backpaker hampir semua berbayar air terjunnya kurang terjaga kebersihannyaada mobil anter jemput area pakir bus tempat wisata tempatnya bagus berfoto,akses masuk sana mobil bus cukup ekstrem turunantanjakan tajam jalan sempit dua bus rekomen backpaker hampir semua bayar air terjun kurang jaga kebersihannyaada mobil anter jemput area pakir bus tempat wisata tempat bagus foto
view nya bagus udaranya sejuk ditambah suara gemericik air tongeret,view nya bagus udara sejuk tambah suara gemericik air tongeret
sukaaaaaaa view-nya bagusjarak tempuh banyak variasi dekat yang jauh,sukaaaaaaa view-nya bagusjarak tempuh banyak variasi dekat yang jauh
salah satu destinasi wisata lagi ramai akhirnya nyempetin sini waktu bandung sengaja milih sini hari senin biar ramai suasananya enak asri sejuk sendu ditambah irama aliran air dijamin membuat stress capai kamu hilang sayang beberapa tempat ditutup,salah satu destinasi wisata lagi ramai akhir nyempetin sini waktu bandung sengaja milih sini hari senin biar ramai suasana enak asri sejuk sendu tambah irama alir air jamin buat stress capai kamu hilang sayang beberapa tempat tutup
air sungai nya kotor padahal disekitar nya banyak tumbuhan lebat,air sungai nya kotor padahal sekitar nya banyak tumbuh lebat
curug tempat air terjun pintu masuk beberapa kedai makananbegipula dalam area curugbiaya tiket masuk 25rborang bisa tukarkan kue payminumandidalam air terjun ada beberapa tempat foto rumah hobbit kandang domba,curug tempat air terjun pintu masuk beberapa kedai makananbegipula dalam area curugbiaya tiket masuk 25rborang bisa tukar kue payminumandidalam air terjun ada beberapa tempat foto rumah hobbit kandang domba
tempat rekreasi balik alam sangat cocok keluarga dalam banyak tempat swafoto instagram kolam rendam publik private air gunung mengandung sedikit belerang tempat bermain anak juga tempat rekreasi terawat bersih,tempat rekreasi balik alam sangat cocok keluarga dalam banyak tempat swafoto instagram kolam rendam publik private air gunung kandung sedikit belerang tempat main anak juga tempat rekreasi awat bersih
curug omas masih berada satu area taman hutan h juanda mencapai air terjun dibutuhkan waktu 152 jam berjalan kaki kecepatan normal lumayan capai namun sangat disayangkan kondisi air terjun berwarna cokelat berbuih berbau sedap terlihat sangat jelas airnya terkontaminasi mohon pemda setempat lebih tegas menangani permasalahan tersebut air terjun omas menjadi destinasi wisata indah,curug omas masih ada satu area taman hutan h juanda capai air terjun butuh waktu 152 jam jalan kaki cepat normal lumayan capai namun sangat sayang kondisi air terjun warna cokelat buih bau sedap lihat sangat jelas air kontaminasi mohon pemda tempat lebih tegas tangan masalah sebut air terjun omas jadi destinasi wisata indah
bayar tiket masuk per orang 35 ribu memperbarui per tanggal 03 agustus 2019mengecewakan airnya jernih pelayanan memuaskan kebersihan tempat wisata di jaga baik staff karyawan maribaya nya harap pelayanan nya lebih baik,bayar tiket masuk per orang 35 ribu baru per tanggal 03 agustus 2019mengecewakan air jernih layan muas bersih tempat wisata di jaga baik staff karyawan maribaya nya harap layan nya lebih baik
htm 35 ribu rupiah biaya tempat permainan bayar rata2 35 ribu rupiah banyak tempat  swafoto juga bayar dilarang membawa makanan luar mandi air panas harga tiket masuk 70rb hari biasa 90 ribu rupiah hari libur fasilitas handuk boleh masuk 4 kolam air panas yang tersedia spa aroma therapy cafe pemandangan air terjun rumah hobbit,htm 35 ribu rupiah biaya tempat main bayar rata2 35 ribu rupiah banyak tempat swafoto juga bayar larang bawa makan luar mandi air panas harga tiket masuk 70rb hari biasa 90 ribu rupiah hari libur fasilitas handuk boleh masuk 4 kolam air panas yang sedia spa aroma therapy cafe pandang air terjun rumah hobbit
jaraknya jauh sekali tempat pemberangkatan 5km perjalanan benar benar membuat kaki gempor diperjalanan banyak tempat bisa tuju jadi membuat terlalu berasa tepat hasilnya,jarak jauh sekali tempat berangkat 5km jalan benar benar buat kaki gempor jalan banyak tempat bisa tuju jadi buat terlalu asa tepat hasil
kawasannya ditata cocok nginap sayang kolam rendamnya kemahalan bawa makanan dalam tidak seperti dl waktu smpmasih bebas,kawasan tata cocok nginap sayang kolam rendam mahal bawa makan dalam tidak seperti dl waktu smpmasih bebas
siapkan diri kalian bila berwisata air terjun maribaya perjalanan pintu masuk beberapa titik wisata jauh disarankan bila kalian menempuh perjalanan jauh sebelumnya secara keseluruhan pemandangan was amazing,siap diri kalian bila wisata air terjun maribaya jalan pintu masuk beberapa titik wisata jauh saran bila kalian tempuh jalan jauh belum cara seluruh pandang was amazing
bagus back to nature petunjuk asa jelas perlu diperbaiki dan sungainya kotor banyak sampah semoga lebih kelola baik,bagus back to nature tunjuk asa jelas perlu baik dan sungai kotor banyak sampah moga lebih kelola baik
objek wisata alam pemandangan utamanya air terjun sayang airnya kotor tiket 40rb termasuk wahana  swafoto bermain lain sangat disayangkan bayar mahal ke toilet tetap bayar toilet fasilitas bukan wahana bermain,objek wisata alam pandang utama air terjun sayang air kotor tiket 40rb masuk wahana swafoto main lain sangat sayang bayar mahal ke toilet tetap bayar toilet fasilitas bukan wahana main
tempat nyaman bagus keluarga meninmati alam lokasi strategis jauh pemukiman warga hotelnext ke sini,tempat nyaman bagus keluarga meninmati alam lokasi strategis jauh mukim warga hotelnext ke sini
sesuai orang2 suka jalan-jalan hiking naik turun gunung sangat sejuk rindang penuh pepohonan terhitung dingin kalau sore hari hujan para manula lebih baik cafe karena area dalam papan licin turun hujan menurun pemandangan tempat keren foto foto keren foto depan pintu masuk jembatan semuanya keren instagrammable bangethati2 yang memiliki masalah kaki lebih baik menunggu atas cafe pemandangan cafe enakada tiket masuk rp 25 ribu rupiah hari biasa rp 35 ribu rupiah hari libur pemandangan bawah memang spektakuler sesuai perjuangannya bawah,sesuai orang2 suka jalan hiking naik turun gunung sangat sejuk rindang penuh pohon hitung dingin kalau sore hari hujan para manula lebih baik cafe karena area dalam papan licin turun hujan turun pandang tempat keren foto foto keren foto depan pintu masuk jembatan semua keren instagrammable bangethati2 yang milik masalah kaki lebih baik tunggu atas cafe pandang cafe enakada tiket masuk rp 25 ribu rupiah hari biasa rp 35 ribu rupiah hari libur pandang bawah memang spektakuler sesuai juang bawah
suasana nya enak sangat2 alami waktu tempat air terjunnya sedikit kering airnya banyak monyetnya jadi hati hingga hati kalau bawa mknananga usah bawa makanan rumah beli makan dipedagang ada sana hrgnya sangat terjangkau perjanan air terjun ciomas sampei dago cukup 2 jam kerasa karena suasana nya sejuk kalau suka bersepeda pakai sepeda,suasana nya enak sangat2 alami waktu tempat air terjun sedikit kering air banyak monyet jadi hati hingga hati kalau bawa mknananga usah bawa makan rumah beli makan dagang ada sana hrgnya sangat jangkau perjanan air terjun ciomas sampei dago cukup 2 jam rasa karena suasana nya sejuk kalau suka sepeda pakai sepeda
tempat nya bagus asri kurang nyaman harga tiket segitu foto lokasi tertentu bayar tidak bawa makanan,tempat nya bagus asri kurang nyaman harga tiket segitu foto lokasi tentu bayar tidak bawa makan
tempat wisata asik nihapa suka selfietempatnya yang asri untuk menyegarkan atopun cari inspirasibaru pertama kali saya kesinidr solo ketemu tmn tmn apk yogrt disinikenngan,tempat wisata asik nihapa suka selfietempatnya yang asri untuk segar ato cari inspirasibaru pertama kali saya kesinidr solo ketemu tmn tmn apk yogrt disinikenngan
tempatnya begitu luas cukup menyuguhkan atraksi alam menarik 2 area kolam vip umum 1 area kolam rendam berupa kamar2 berisi bathup mini kebun binatang dalam berisi kandang kelinci monyet cafe domba dekat gerbang berderet cafe2 kecil banyak tempat foto dalam harus bayar lebih tempat punya amphi teater pertunjukan lain senang ke sini sering2 sepertinya bosan cukup untuk sekali kunjungan,tempat begitu luas cukup suguh atraksi alam tarik 2 area kolam vip umum 1 area kolam rendam upa kamar2 isi bathup mini kebun binatang dalam isi kandang kelinci monyet cafe domba dekat gerbang deret cafe2 kecil banyak tempat foto dalam harus bayar lebih tempat punya amphi teater tunjuk lain senang ke sini sering2 seperti bosan cukup untuk sekali kunjung
tiket masuk 35rborg mending bayar pakai ovo lebih murah sedikit segar sejuk tempatnya cocok kalau liburan bersama keluarga sayangnya bisa bermain air air terjunnya renang di vip pool 100rbuan playground anak anak,tiket masuk 35rborg mending bayar pakai ovo lebih murah sedikit segar sejuk tempat cocok kalau libur sama keluarga sayang bisa main air air terjun renang di vip pool 100rbuan playground anak anak
tempat eksotis alam maribaya sejuk suara kumbang pohon temani keceriaan keluarga lokasi sangat luas 7 tempat tempat luas kalau punya sepeda direkomendasikan di bawa,tempat eksotis alam maribaya sejuk suara kumbang pohon teman ceria keluarga lokasi sangat luas 7 tempat tempat luas kalau punya sepeda rekomendasi di bawa
gak tahu ngomong apa sama air terjun satu bau kotor jelas sekali sudah tercemar limbah not rekomendasi liburan tema wisata alam,gak tahu ngomong apa sama air terjun satu bau kotor jelas sekali sudah cemar limbah not rekomendasi libur tema wisata alam
sekarang seramai mungkin jika orang datang membawa bekal rumah dimakan didepan air terjun sekarang bisa lebih modern lebih terawat lebih serius,sekarang serama mungkin jika orang datang bawa bekal rumah makan depan air terjun sekarang bisa lebih modern lebih awat lebih serius
bagus tempatnya asri banyak monyetnya jugaaa,bagus tempat asri banyak monyet jugaaa
lumayan liburan di bandung banyak tempat bagus foto air panasnya okelah sayang kalau berendam jauhjauh sini sebaiknya jangan hari libur jadi kolam milik sendiri hehe,lumayan libur di bandung banyak tempat bagus foto air panas oke sayang kalau rendam jauhjauh sini baik jangan hari libur jadi kolam milik sendiri hehe
biaya masuk wisatawan domestik 35 ribu rupiah mancanegara 45 ribu rupiah termasuk wahana permainan beberapa tempat foto,biaya masuk wisatawan domestik 35 ribu rupiah mancanegara 45 ribu rupiah masuk wahana main beberapa tempat foto
tempatnya asik bangetuntuk liburan keluarga meeting menyegarkan sangat cocok sekali udara sangat sejuk pemandangan indah sekali membuat pengunjung datang betah berlamalama ditempat sangat recommended,tempat asik bangetuntuk libur keluarga meeting segar sangat cocok sekali udara sangat sejuk pandang indah sekali buat unjung datang betah berlamalama tempat sangat recommended
k e c e w a harga tiket masuk 35 ribu rupiah kalau foto tempat spot suruh bayar dooong gila sih hampir semua tempat foto jadiin uangmenurut sih managemen nya kurang bagus masa bayar masuk bisa foto tempat spot bagus sedikit dikit bayar sedikit dikit bayar kalau emg bayar fotonya masuknya gausah bayardikirain biaa berendem air panas di sari ater eh bayarnya 90 ribu rupiah mana airnya butekkkk wkwkwkuntung mini kebun binatang masuknya bayarpokoknya mending farmhouse drpd kesini,k e c e w a harga tiket masuk 35 ribu rupiah kalau foto tempat spot suruh bayar dooong gila sih hampir semua tempat foto jadiin uangmenurut sih managemen nya kurang bagus masa bayar masuk bisa foto tempat spot bagus sedikit dikit bayar sedikit dikit bayar kalau emg bayar foto masuk gausah bayardikirain biaa berendem air panas di sari ater eh bayar 90 ribu rupiah mana air butekkkk wkwkwkuntung mini kebun binatang masuk bayarpokoknya mending farmhouse drpd kesini
hiking baik pengajaran rusa banyak monyet nya,hiking baik ajar rusa banyak monyet nya
lokasinya sangat nyaman menenangkan diri udaranya sangat sejuk dikelilingin bukit tinggi jauh perkotaan terdapat air terjun tidak digunakan mandi airnya kotor restoran berfungsi restoran cafe tempat meeting dekat air terjun terdapat kolam air hangat masingmasing kolam beda harga besa kehangatan paling murah 35 ribu rupiah paling mahal diatas 100rb tempat dalam ruangan,lokasi sangat nyaman tenang diri udara sangat sejuk dikelilingin bukit tinggi jauh kota dapat air terjun tidak guna mandi air kotor restoran fungsi restoran cafe tempat meeting dekat air terjun dapat kolam air hangat masingmasing kolam beda harga besa hangat paling murah 35 ribu rupiah paling mahal atas 100rb tempat dalam ruang
jangan berharap bermain air air terjunnya kita ngeliat kalau tujuan kalian air terjun omas maribaya sih gua mending entrance maribaya biar jauhjauh sekali kalau entrance pintu 1 sih jaauuh 4km lebih ya kalau suka berpetualang menjadi bolang sih silahkan lumayan bisa melewati gua jepang sama gua belanda selamat berpetualang,jangan harap main air air terjun kita ngeliat kalau tuju kalian air terjun omas maribaya sih gua mending entrance maribaya biar jauhjauh sekali kalau entrance pintu 1 sih jaauuh 4km lebih ya kalau suka tualang jadi bolang sih silah lumayan bisa lewat gua jepang sama gua belanda selamat tualang
air terjunnya bagus sayang airnya terlihat kotor banyak sampah bagusnya untuk pengendalian sampah hulu aliran air water filter treatment air terlihat jernih,air terjun bagus sayang air lihat kotor banyak sampah bagus untuk kendali sampah hulu alir air water filter treatment air lihat jernih
daerah sangat sejuk segar area jalannya terjal jadi orang tua masih aman jalan-jalan jauh jauh cocok tempat foto foto sekitarnya ada cafe nyambil makan melihat air terjun nya,daerah sangat sejuk segar area jalan terjal jadi orang tua masih aman jalan jauh jauh cocok tempat foto foto sekitar ada cafe nyambil makan lihat air terjun nya
